ex_num,drone_hight,drone_wind,drone_power,drone_weight,drone_batout, drone_po 
1 ,13.00 ,1.00 ,143112.00 ,15.00 ,1.20 ,"33,488,208 "
1 ,15.00 ,1.00 ,129283.00 ,15.00 ,1.20 ,"34,906,410 "
1 ,13.00 ,1.00 ,123795.00 ,15.00 ,1.20 ,"28,968,030 "
1 ,12.00 ,1.00 ,131208.00 ,15.00 ,1.20 ,"28,340,928 "
1 ,18.00 ,1.00 ,132176.00 ,15.00 ,1.20 ,"42,825,024 "
1 ,14.00 ,1.00 ,120435.00 ,15.00 ,1.20 ,"30,349,620 "
1 ,12.00 ,1.00 ,134964.00 ,15.00 ,1.20 ,"29,152,224 "
1 ,13.00 ,1.00 ,129234.00 ,15.00 ,1.20 ,"30,240,756 "
1 ,14.00 ,1.00 ,130020.00 ,15.00 ,1.20 ,"32,765,040 "
1 ,17.00 ,1.00 ,120934.00 ,15.00 ,1.20 ,"37,005,804 "
1 ,16.00 ,1.00 ,136850.00 ,15.00 ,1.20 ,"39,412,800 "
1 ,14.00 ,1.00 ,125810.00 ,15.00 ,1.20 ,"31,704,120 "
1 ,18.00 ,1.00 ,132250.00 ,15.00 ,1.20 ,"42,849,000 "
1 ,18.00 ,1.00 ,118700.00 ,15.00 ,1.20 ,"38,458,800 "
1 ,14.00 ,1.00 ,139464.00 ,15.00 ,1.20 ,"35,144,928 "
1 ,13.00 ,1.00 ,131112.00 ,15.00 ,1.20 ,"30,680,208 "
1 ,10.00 ,1.00 ,126940.00 ,15.00 ,1.20 ,"22,849,200 "
1 ,17.00 ,1.00 ,139449.00 ,15.00 ,1.20 ,"42,671,394 "
1 ,11.00 ,1.00 ,144456.00 ,15.00 ,1.20 ,"28,602,288 "
1 ,20.00 ,1.00 ,132572.00 ,15.00 ,1.20 ,"47,725,920 "
1 ,14.00 ,1.00 ,125862.00 ,15.00 ,1.20 ,"31,717,224 "
1 ,12.00 ,1.00 ,128800.00 ,15.00 ,1.20 ,"27,820,800 "
1 ,14.00 ,1.00 ,142392.00 ,15.00 ,1.20 ,"35,882,784 "
1 ,14.00 ,1.00 ,142830.00 ,15.00 ,1.20 ,"35,993,160 "
1 ,16.00 ,1.00 ,112280.00 ,15.00 ,1.20 ,"32,336,640 "
1 ,19.00 ,1.00 ,143952.00 ,15.00 ,1.20 ,"49,231,584 "
1 ,13.00 ,1.00 ,128457.00 ,15.00 ,1.20 ,"30,058,938 "
1 ,16.00 ,1.00 ,144762.00 ,15.00 ,1.20 ,"41,691,456 "
1 ,16.00 ,1.00 ,136574.00 ,15.00 ,1.20 ,"39,333,312 "
1 ,12.00 ,1.00 ,137241.00 ,15.00 ,1.20 ,"29,644,056 "
1 ,12.00 ,1.00 ,130008.00 ,15.00 ,1.20 ,"28,081,728 "
1 ,19.00 ,1.00 ,139679.00 ,15.00 ,1.20 ,"47,770,218 "
1 ,17.00 ,1.00 ,134952.00 ,15.00 ,1.20 ,"41,295,312 "
1 ,16.00 ,1.00 ,111560.00 ,15.00 ,1.20 ,"32,129,280 "
1 ,17.00 ,1.00 ,109180.00 ,15.00 ,1.20 ,"33,409,080 "
1 ,17.00 ,1.00 ,131964.00 ,15.00 ,1.20 ,"40,380,984 "
1 ,16.00 ,1.00 ,115521.00 ,15.00 ,1.20 ,"33,270,048 "
1 ,12.00 ,1.00 ,135861.00 ,15.00 ,1.20 ,"29,345,976 "
1 ,14.00 ,1.00 ,119746.00 ,15.00 ,1.20 ,"30,175,992 "
1 ,19.00 ,1.00 ,135014.00 ,15.00 ,1.20 ,"46,174,788 "
1 ,17.00 ,1.00 ,149760.00 ,15.00 ,1.20 ,"45,826,560 "
1 ,17.00 ,1.00 ,121880.00 ,15.00 ,1.20 ,"37,295,280 "
1 ,16.00 ,1.00 ,120626.00 ,15.00 ,1.20 ,"34,740,288 "
1 ,18.00 ,1.00 ,124362.00 ,15.00 ,1.20 ,"40,293,288 "
1 ,18.00 ,1.00 ,134987.00 ,15.00 ,1.20 ,"43,735,788 "
1 ,11.00 ,1.00 ,125686.00 ,15.00 ,1.20 ,"24,885,828 "
1 ,18.00 ,1.00 ,136160.00 ,15.00 ,1.20 ,"44,115,840 "
1 ,19.00 ,1.00 ,119820.00 ,15.00 ,1.20 ,"40,978,440 "
1 ,18.00 ,1.00 ,142278.00 ,15.00 ,1.20 ,"46,098,072 "
1 ,13.00 ,1.00 ,134112.00 ,15.00 ,1.20 ,"31,382,208 "
1 ,15.00 ,1.00 ,128110.00 ,15.00 ,1.20 ,"34,589,700 "
1 ,18.00 ,1.00 ,113400.00 ,15.00 ,1.20 ,"36,741,600 "
1 ,16.00 ,1.00 ,119394.00 ,15.00 ,1.20 ,"34,385,472 "
1 ,13.00 ,1.00 ,123396.00 ,15.00 ,1.20 ,"28,874,664 "
1 ,11.00 ,1.00 ,130318.00 ,15.00 ,1.20 ,"25,802,964 "
1 ,17.00 ,1.00 ,124100.00 ,15.00 ,1.20 ,"37,974,600 "
1 ,14.00 ,1.00 ,140921.00 ,15.00 ,1.20 ,"35,512,092 "
1 ,14.00 ,1.00 ,132710.00 ,15.00 ,1.20 ,"33,442,920 "
1 ,15.00 ,1.00 ,137184.00 ,15.00 ,1.20 ,"37,039,680 "
1 ,16.00 ,1.00 ,133653.00 ,15.00 ,1.20 ,"38,492,064 "
1 ,11.00 ,1.00 ,131494.00 ,15.00 ,1.20 ,"26,035,812 "
1 ,17.00 ,1.00 ,128248.00 ,15.00 ,1.20 ,"39,243,888 "
1 ,15.00 ,1.00 ,131928.00 ,15.00 ,1.20 ,"35,620,560 "
1 ,15.00 ,1.00 ,130065.00 ,15.00 ,1.20 ,"35,117,550 "
1 ,18.00 ,1.00 ,127029.00 ,15.00 ,1.20 ,"41,157,396 "
1 ,19.00 ,1.00 ,121905.00 ,15.00 ,1.20 ,"41,691,510 "
1 ,11.00 ,1.00 ,133630.00 ,15.00 ,1.20 ,"26,458,740 "
1 ,14.00 ,1.00 ,137793.00 ,15.00 ,1.20 ,"34,723,836 "
1 ,11.00 ,1.00 ,109900.00 ,15.00 ,1.20 ,"21,760,200 "
1 ,12.00 ,1.00 ,133210.00 ,15.00 ,1.20 ,"28,773,360 "
1 ,10.00 ,1.00 ,115752.00 ,15.00 ,1.20 ,"20,835,360 "
1 ,19.00 ,1.00 ,113840.00 ,15.00 ,1.20 ,"38,933,280 "
1 ,14.00 ,1.00 ,124212.00 ,15.00 ,1.20 ,"31,301,424 "
1 ,19.00 ,1.00 ,123926.00 ,15.00 ,1.20 ,"42,382,692 "
1 ,18.00 ,1.00 ,139426.00 ,15.00 ,1.20 ,"45,174,024 "
1 ,14.00 ,1.00 ,128340.00 ,15.00 ,1.20 ,"32,341,680 "
1 ,14.00 ,1.00 ,121550.00 ,15.00 ,1.20 ,"30,630,600 "
1 ,12.00 ,1.00 ,108160.00 ,15.00 ,1.20 ,"23,362,560 "
1 ,11.00 ,1.00 ,132043.00 ,15.00 ,1.20 ,"26,144,514 "
1 ,17.00 ,1.00 ,113484.00 ,15.00 ,1.20 ,"34,726,104 "
1 ,19.00 ,1.00 ,122804.00 ,15.00 ,1.20 ,"41,998,968 "
1 ,15.00 ,1.00 ,119350.00 ,15.00 ,1.20 ,"32,224,500 "
1 ,10.00 ,1.00 ,115240.00 ,15.00 ,1.20 ,"20,743,200 "
1 ,16.00 ,1.00 ,118920.00 ,15.00 ,1.20 ,"34,248,960 "
1 ,17.00 ,1.00 ,143566.00 ,15.00 ,1.20 ,"43,931,196 "
1 ,17.00 ,1.00 ,114681.00 ,15.00 ,1.20 ,"35,092,386 "
1 ,10.00 ,1.00 ,131523.00 ,15.00 ,1.20 ,"23,674,140 "
1 ,12.00 ,1.00 ,142848.00 ,15.00 ,1.20 ,"30,855,168 "
1 ,16.00 ,1.00 ,116214.00 ,15.00 ,1.20 ,"33,469,632 "
1 ,12.00 ,1.00 ,120099.00 ,15.00 ,1.20 ,"25,941,384 "
1 ,13.00 ,1.00 ,125640.00 ,15.00 ,1.20 ,"29,399,760 "
1 ,18.00 ,1.00 ,121002.00 ,15.00 ,1.20 ,"39,204,648 "
1 ,12.00 ,1.00 ,116907.00 ,15.00 ,1.20 ,"25,251,912 "
1 ,11.00 ,1.00 ,131184.00 ,15.00 ,1.20 ,"25,974,432 "
1 ,11.00 ,1.00 ,138432.00 ,15.00 ,1.20 ,"27,409,536 "
1 ,19.00 ,1.00 ,142440.00 ,15.00 ,1.20 ,"48,714,480 "
1 ,19.00 ,1.00 ,126040.00 ,15.00 ,1.20 ,"43,105,680 "
1 ,19.00 ,1.00 ,114860.00 ,15.00 ,1.20 ,"39,282,120 "
1 ,14.00 ,1.00 ,109740.00 ,15.00 ,1.20 ,"27,654,480 "
1 ,12.00 ,1.00 ,147264.00 ,15.00 ,1.20 ,"31,809,024 "
1 ,16.00 ,1.00 ,113300.00 ,15.00 ,1.20 ,"32,630,400 "
1 ,17.00 ,1.00 ,127827.00 ,15.00 ,1.20 ,"39,115,062 "
1 ,20.00 ,1.00 ,127248.00 ,15.00 ,1.20 ,"45,809,280 "
1 ,20.00 ,1.00 ,142117.00 ,15.00 ,1.20 ,"51,162,120 "
1 ,12.00 ,1.00 ,134736.00 ,15.00 ,1.20 ,"29,102,976 "
1 ,13.00 ,1.00 ,125598.00 ,15.00 ,1.20 ,"29,389,932 "
1 ,13.00 ,1.00 ,138667.00 ,15.00 ,1.20 ,"32,448,078 "
1 ,11.00 ,1.00 ,149544.00 ,15.00 ,1.20 ,"29,609,712 "
1 ,16.00 ,1.00 ,115900.00 ,15.00 ,1.20 ,"33,379,200 "
1 ,17.00 ,1.00 ,109780.00 ,15.00 ,1.20 ,"33,592,680 "
1 ,14.00 ,1.00 ,114282.00 ,15.00 ,1.20 ,"28,799,064 "
1 ,12.00 ,1.00 ,137126.00 ,15.00 ,1.20 ,"29,619,216 "
1 ,18.00 ,1.00 ,126336.00 ,15.00 ,1.20 ,"40,932,864 "
1 ,11.00 ,1.00 ,116466.00 ,15.00 ,1.20 ,"23,060,268 "
1 ,19.00 ,1.00 ,118797.00 ,15.00 ,1.20 ,"40,628,574 "
1 ,11.00 ,1.00 ,133561.00 ,15.00 ,1.20 ,"26,445,078 "
1 ,20.00 ,1.00 ,121154.00 ,15.00 ,1.20 ,"43,615,440 "
1 ,11.00 ,1.00 ,137241.00 ,15.00 ,1.20 ,"27,173,718 "
1 ,19.00 ,1.00 ,118800.00 ,15.00 ,1.20 ,"40,629,600 "
1 ,15.00 ,1.00 ,141000.00 ,15.00 ,1.20 ,"38,070,000 "
1 ,14.00 ,1.00 ,117900.00 ,15.00 ,1.20 ,"29,710,800 "
1 ,20.00 ,1.00 ,124146.00 ,15.00 ,1.20 ,"44,692,560 "
1 ,14.00 ,1.00 ,143911.00 ,15.00 ,1.20 ,"36,265,572 "
1 ,10.00 ,1.00 ,128294.00 ,15.00 ,1.20 ,"23,092,920 "
1 ,14.00 ,1.00 ,117180.00 ,15.00 ,1.20 ,"29,529,360 "
1 ,12.00 ,1.00 ,124940.00 ,15.00 ,1.20 ,"26,987,040 "
1 ,12.00 ,1.00 ,118398.00 ,15.00 ,1.20 ,"25,573,968 "
1 ,14.00 ,1.00 ,113421.00 ,15.00 ,1.20 ,"28,582,092 "
1 ,19.00 ,1.00 ,130830.00 ,15.00 ,1.20 ,"44,743,860 "
1 ,17.00 ,1.00 ,109120.00 ,15.00 ,1.20 ,"33,390,720 "
1 ,18.00 ,1.00 ,111480.00 ,15.00 ,1.20 ,"36,119,520 "
1 ,20.00 ,1.00 ,114723.00 ,15.00 ,1.20 ,"41,300,280 "
1 ,17.00 ,1.00 ,131208.00 ,15.00 ,1.20 ,"40,149,648 "
1 ,19.00 ,1.00 ,125640.00 ,15.00 ,1.20 ,"42,968,880 "
1 ,14.00 ,1.00 ,133538.00 ,15.00 ,1.20 ,"33,651,576 "
1 ,14.00 ,1.00 ,141657.00 ,15.00 ,1.20 ,"35,697,564 "
1 ,19.00 ,1.00 ,124212.00 ,15.00 ,1.20 ,"42,480,504 "
1 ,12.00 ,1.00 ,112680.00 ,15.00 ,1.20 ,"24,338,880 "
1 ,20.00 ,1.00 ,124040.00 ,15.00 ,1.20 ,"44,654,400 "
1 ,14.00 ,1.00 ,122600.00 ,15.00 ,1.20 ,"30,895,200 "
1 ,14.00 ,1.00 ,135216.00 ,15.00 ,1.20 ,"34,074,432 "
1 ,12.00 ,1.00 ,131808.00 ,15.00 ,1.20 ,"28,470,528 "
1 ,10.00 ,1.00 ,112620.00 ,15.00 ,1.20 ,"20,271,600 "
1 ,19.00 ,1.00 ,147144.00 ,15.00 ,1.20 ,"50,323,248 "
1 ,11.00 ,1.00 ,135850.00 ,15.00 ,1.20 ,"26,898,300 "
1 ,15.00 ,1.00 ,140160.00 ,15.00 ,1.20 ,"37,843,200 "
1 ,15.00 ,1.00 ,149424.00 ,15.00 ,1.20 ,"40,344,480 "
1 ,20.00 ,1.00 ,125304.00 ,15.00 ,1.20 ,"45,109,440 "
1 ,10.00 ,1.00 ,121191.00 ,15.00 ,1.20 ,"21,814,380 "
1 ,16.00 ,1.00 ,111760.00 ,15.00 ,1.20 ,"32,186,880 "
1 ,12.00 ,1.00 ,133896.00 ,15.00 ,1.20 ,"28,921,536 "
1 ,10.00 ,1.00 ,121902.00 ,15.00 ,1.20 ,"21,942,360 "
1 ,20.00 ,1.00 ,136367.00 ,15.00 ,1.20 ,"49,092,120 "
1 ,13.00 ,1.00 ,130632.00 ,15.00 ,1.20 ,"30,567,888 "
1 ,13.00 ,1.00 ,129053.00 ,15.00 ,1.20 ,"30,198,402 "
1 ,15.00 ,1.00 ,130848.00 ,15.00 ,1.20 ,"35,328,960 "
1 ,17.00 ,1.00 ,144336.00 ,15.00 ,1.20 ,"44,166,816 "
1 ,10.00 ,1.00 ,121500.00 ,15.00 ,1.20 ,"21,870,000 "
1 ,12.00 ,1.00 ,120477.00 ,15.00 ,1.20 ,"26,023,032 "
1 ,10.00 ,1.00 ,144192.00 ,15.00 ,1.20 ,"25,954,560 "
1 ,12.00 ,1.00 ,119800.00 ,15.00 ,1.20 ,"25,876,800 "
1 ,14.00 ,1.00 ,129536.00 ,15.00 ,1.20 ,"32,643,072 "
1 ,16.00 ,1.00 ,120519.00 ,15.00 ,1.20 ,"34,709,472 "
1 ,14.00 ,1.00 ,132572.00 ,15.00 ,1.20 ,"33,408,144 "
1 ,11.00 ,1.00 ,121682.00 ,15.00 ,1.20 ,"24,093,036 "
1 ,10.00 ,1.00 ,114620.00 ,15.00 ,1.20 ,"20,631,600 "
1 ,13.00 ,1.00 ,134251.00 ,15.00 ,1.20 ,"31,414,734 "
1 ,10.00 ,1.00 ,117200.00 ,15.00 ,1.20 ,"21,096,000 "
1 ,13.00 ,1.00 ,127535.00 ,15.00 ,1.20 ,"29,843,190 "
1 ,19.00 ,1.00 ,137522.00 ,15.00 ,1.20 ,"47,032,524 "
1 ,15.00 ,1.00 ,135033.00 ,15.00 ,1.20 ,"36,458,910 "
1 ,15.00 ,1.00 ,141450.00 ,15.00 ,1.20 ,"38,191,500 "
1 ,13.00 ,1.00 ,145920.00 ,15.00 ,1.20 ,"34,145,280 "
1 ,15.00 ,1.00 ,144049.00 ,15.00 ,1.20 ,"38,893,230 "
1 ,18.00 ,1.00 ,110420.00 ,15.00 ,1.20 ,"35,776,080 "
1 ,12.00 ,1.00 ,116520.00 ,15.00 ,1.20 ,"25,168,320 "
1 ,17.00 ,1.00 ,138690.00 ,15.00 ,1.20 ,"42,439,140 "
1 ,18.00 ,1.00 ,137302.00 ,15.00 ,1.20 ,"44,485,848 "
1 ,17.00 ,1.00 ,132027.00 ,15.00 ,1.20 ,"40,400,262 "
1 ,20.00 ,1.00 ,131481.00 ,15.00 ,1.20 ,"47,333,160 "
1 ,16.00 ,1.00 ,133239.00 ,15.00 ,1.20 ,"38,372,832 "
1 ,12.00 ,1.00 ,119217.00 ,15.00 ,1.20 ,"25,750,872 "
1 ,18.00 ,1.00 ,127806.00 ,15.00 ,1.20 ,"41,409,144 "
1 ,10.00 ,1.00 ,128172.00 ,15.00 ,1.20 ,"23,070,960 "
1 ,12.00 ,1.00 ,113540.00 ,15.00 ,1.20 ,"24,524,640 "
1 ,20.00 ,1.00 ,135286.00 ,15.00 ,1.20 ,"48,702,960 "
1 ,12.00 ,1.00 ,143589.00 ,15.00 ,1.20 ,"31,015,224 "
1 ,17.00 ,1.00 ,128662.00 ,15.00 ,1.20 ,"39,370,572 "
1 ,11.00 ,1.00 ,120516.00 ,15.00 ,1.20 ,"23,862,168 "
1 ,11.00 ,1.00 ,134552.00 ,15.00 ,1.20 ,"26,641,296 "
1 ,17.00 ,1.00 ,141672.00 ,15.00 ,1.20 ,"43,351,632 "
1 ,19.00 ,1.00 ,125649.00 ,15.00 ,1.20 ,"42,971,958 "
1 ,13.00 ,1.00 ,127466.00 ,15.00 ,1.20 ,"29,827,044 "
1 ,10.00 ,1.00 ,114639.00 ,15.00 ,1.20 ,"20,635,020 "
1 ,12.00 ,1.00 ,115815.00 ,15.00 ,1.20 ,"25,016,040 "
1 ,20.00 ,1.00 ,131901.00 ,15.00 ,1.20 ,"47,484,360 "
1 ,20.00 ,1.00 ,128268.00 ,15.00 ,1.20 ,"46,176,480 "
1 ,12.00 ,1.00 ,109440.00 ,15.00 ,1.20 ,"23,639,040 "
1 ,18.00 ,1.00 ,113652.00 ,15.00 ,1.20 ,"36,823,248 "
1 ,20.00 ,1.00 ,130992.00 ,15.00 ,1.20 ,"47,157,120 "
1 ,13.00 ,1.00 ,121233.00 ,15.00 ,1.20 ,"28,368,522 "
1 ,18.00 ,1.00 ,110120.00 ,15.00 ,1.20 ,"35,678,880 "
1 ,17.00 ,1.00 ,127071.00 ,15.00 ,1.20 ,"38,883,726 "
1 ,10.00 ,1.00 ,134251.00 ,15.00 ,1.20 ,"24,165,180 "
1 ,14.00 ,1.00 ,144936.00 ,15.00 ,1.20 ,"36,523,872 "
1 ,13.00 ,1.00 ,135784.00 ,15.00 ,1.20 ,"31,773,456 "
1 ,18.00 ,1.00 ,130515.00 ,15.00 ,1.20 ,"42,286,860 "
1 ,11.00 ,1.00 ,127788.00 ,15.00 ,1.20 ,"25,302,024 "
1 ,13.00 ,1.00 ,138534.00 ,15.00 ,1.20 ,"32,416,956 "
1 ,18.00 ,1.00 ,125223.00 ,15.00 ,1.20 ,"40,572,252 "
1 ,11.00 ,1.00 ,120729.00 ,15.00 ,1.20 ,"23,904,342 "
1 ,19.00 ,1.00 ,130663.00 ,15.00 ,1.20 ,"44,686,746 "
1 ,13.00 ,1.00 ,125480.00 ,15.00 ,1.20 ,"29,362,320 "
1 ,17.00 ,1.00 ,143083.00 ,15.00 ,1.20 ,"43,783,398 "
1 ,14.00 ,1.00 ,135332.00 ,15.00 ,1.20 ,"34,103,664 "
1 ,12.00 ,1.00 ,131514.00 ,15.00 ,1.20 ,"28,407,024 "
1 ,15.00 ,1.00 ,142508.00 ,15.00 ,1.20 ,"38,477,160 "
1 ,17.00 ,1.00 ,131688.00 ,15.00 ,1.20 ,"40,296,528 "
1 ,11.00 ,1.00 ,144216.00 ,15.00 ,1.20 ,"28,554,768 "
1 ,16.00 ,1.00 ,121638.00 ,15.00 ,1.20 ,"35,031,744 "
1 ,12.00 ,1.00 ,125350.00 ,15.00 ,1.20 ,"27,075,600 "
1 ,16.00 ,1.00 ,111880.00 ,15.00 ,1.20 ,"32,221,440 "
1 ,20.00 ,1.00 ,130525.00 ,15.00 ,1.20 ,"46,989,000 "
1 ,20.00 ,1.00 ,120372.00 ,15.00 ,1.20 ,"43,333,920 "
1 ,14.00 ,1.00 ,144141.00 ,15.00 ,1.20 ,"36,323,532 "
1 ,19.00 ,1.00 ,139196.00 ,15.00 ,1.20 ,"47,605,032 "
1 ,10.00 ,1.00 ,113841.00 ,15.00 ,1.20 ,"20,491,380 "
1 ,19.00 ,1.00 ,119064.00 ,15.00 ,1.20 ,"40,719,888 "
1 ,19.00 ,1.00 ,129690.00 ,15.00 ,1.20 ,"44,353,980 "
1 ,17.00 ,1.00 ,134021.00 ,15.00 ,1.20 ,"41,010,426 "
1 ,20.00 ,1.00 ,120428.00 ,15.00 ,1.20 ,"43,354,080 "
1 ,10.00 ,1.00 ,128087.00 ,15.00 ,1.20 ,"23,055,660 "
1 ,11.00 ,1.00 ,133814.00 ,15.00 ,1.20 ,"26,495,172 "
1 ,15.00 ,1.00 ,150912.00 ,15.00 ,1.20 ,"40,746,240 "
1 ,10.00 ,1.00 ,118680.00 ,15.00 ,1.20 ,"21,362,400 "
1 ,20.00 ,1.00 ,128238.00 ,15.00 ,1.20 ,"46,165,680 "
1 ,17.00 ,1.00 ,125373.00 ,15.00 ,1.20 ,"38,364,138 "
1 ,13.00 ,1.00 ,108320.00 ,15.00 ,1.20 ,"25,346,880 "
1 ,18.00 ,1.00 ,143136.00 ,15.00 ,1.20 ,"46,376,064 "
1 ,15.00 ,1.00 ,148488.00 ,15.00 ,1.20 ,"40,091,760 "
1 ,10.00 ,1.00 ,135010.00 ,15.00 ,1.20 ,"24,301,800 "
1 ,19.00 ,1.00 ,124656.00 ,15.00 ,1.20 ,"42,632,352 "
1 ,20.00 ,1.00 ,111980.00 ,15.00 ,1.20 ,"40,312,800 "
1 ,10.00 ,1.00 ,128772.00 ,15.00 ,1.20 ,"23,178,960 "
1 ,20.00 ,1.00 ,115140.00 ,15.00 ,1.20 ,"41,450,400 "
1 ,12.00 ,1.00 ,141432.00 ,15.00 ,1.20 ,"30,549,312 "
1 ,18.00 ,1.00 ,144984.00 ,15.00 ,1.20 ,"46,974,816 "
1 ,11.00 ,1.00 ,110540.00 ,15.00 ,1.20 ,"21,886,920 "
1 ,18.00 ,1.00 ,128478.00 ,15.00 ,1.20 ,"41,626,872 "
1 ,17.00 ,1.00 ,113060.00 ,15.00 ,1.20 ,"34,596,360 "
1 ,16.00 ,1.00 ,148584.00 ,15.00 ,1.20 ,"42,792,192 "
1 ,14.00 ,1.00 ,140376.00 ,15.00 ,1.20 ,"35,374,752 "
1 ,15.00 ,1.00 ,117705.00 ,15.00 ,1.20 ,"31,780,350 "
1 ,17.00 ,1.00 ,114324.00 ,15.00 ,1.20 ,"34,983,144 "
1 ,20.00 ,1.00 ,148848.00 ,15.00 ,1.20 ,"53,585,280 "
1 ,15.00 ,1.00 ,122997.00 ,15.00 ,1.20 ,"33,209,190 "
1 ,10.00 ,1.00 ,126147.00 ,15.00 ,1.20 ,"22,706,460 "
1 ,13.00 ,1.00 ,133386.00 ,15.00 ,1.20 ,"31,212,324 "
1 ,17.00 ,1.00 ,138432.00 ,15.00 ,1.20 ,"42,360,192 "
1 ,16.00 ,1.00 ,132000.00 ,15.00 ,1.20 ,"38,016,000 "
1 ,19.00 ,1.00 ,122500.00 ,15.00 ,1.20 ,"41,895,000 "
1 ,11.00 ,1.00 ,131494.00 ,15.00 ,1.20 ,"26,035,812 "
1 ,18.00 ,1.00 ,117220.00 ,15.00 ,1.20 ,"37,979,280 "
1 ,16.00 ,1.00 ,130680.00 ,15.00 ,1.20 ,"37,635,840 "
1 ,20.00 ,1.00 ,123921.00 ,15.00 ,1.20 ,"44,611,560 "
1 ,13.00 ,1.00 ,130914.00 ,15.00 ,1.20 ,"30,633,876 "
1 ,20.00 ,1.00 ,126730.00 ,15.00 ,1.20 ,"45,622,800 "
1 ,18.00 ,1.00 ,121418.00 ,15.00 ,1.20 ,"39,339,432 "
1 ,14.00 ,1.00 ,115521.00 ,15.00 ,1.20 ,"29,111,292 "
1 ,17.00 ,1.00 ,142048.00 ,15.00 ,1.20 ,"43,466,688 "
1 ,13.00 ,1.00 ,119260.00 ,15.00 ,1.20 ,"27,906,840 "
1 ,15.00 ,1.00 ,131544.00 ,15.00 ,1.20 ,"35,516,880 "
1 ,17.00 ,1.00 ,125686.00 ,15.00 ,1.20 ,"38,459,916 "
1 ,20.00 ,1.00 ,127974.00 ,15.00 ,1.20 ,"46,070,640 "
1 ,14.00 ,1.00 ,124656.00 ,15.00 ,1.20 ,"31,413,312 "
1 ,12.00 ,1.00 ,129624.00 ,15.00 ,1.20 ,"27,998,784 "
1 ,12.00 ,1.00 ,117600.00 ,15.00 ,1.20 ,"25,401,600 "
1 ,12.00 ,1.00 ,125601.00 ,15.00 ,1.20 ,"27,129,816 "
1 ,10.00 ,1.00 ,120246.00 ,15.00 ,1.20 ,"21,644,280 "
1 ,10.00 ,1.00 ,117780.00 ,15.00 ,1.20 ,"21,200,400 "
1 ,11.00 ,1.00 ,118776.00 ,15.00 ,1.20 ,"23,517,648 "
1 ,14.00 ,1.00 ,120561.00 ,15.00 ,1.20 ,"30,381,372 "
1 ,16.00 ,1.00 ,122619.00 ,15.00 ,1.20 ,"35,314,272 "
1 ,10.00 ,1.00 ,108320.00 ,15.00 ,1.20 ,"19,497,600 "
1 ,18.00 ,1.00 ,125685.00 ,15.00 ,1.20 ,"40,721,940 "
1 ,19.00 ,1.00 ,129990.00 ,15.00 ,1.20 ,"44,456,580 "
1 ,15.00 ,1.00 ,140806.00 ,15.00 ,1.20 ,"38,017,620 "
1 ,18.00 ,1.00 ,130939.00 ,15.00 ,1.20 ,"42,424,236 "
1 ,17.00 ,1.00 ,142255.00 ,15.00 ,1.20 ,"43,530,030 "
1 ,12.00 ,1.00 ,133768.00 ,15.00 ,1.20 ,"28,893,888 "
1 ,20.00 ,1.00 ,132374.00 ,15.00 ,1.20 ,"47,654,640 "
1 ,13.00 ,1.00 ,113904.00 ,15.00 ,1.20 ,"26,653,536 "
1 ,11.00 ,1.00 ,138314.00 ,15.00 ,1.20 ,"27,386,172 "
1 ,13.00 ,1.00 ,115560.00 ,15.00 ,1.20 ,"27,041,040 "
1 ,18.00 ,1.00 ,114640.00 ,15.00 ,1.20 ,"37,143,360 "
1 ,15.00 ,1.00 ,136296.00 ,15.00 ,1.20 ,"36,799,920 "
1 ,17.00 ,1.00 ,136818.00 ,15.00 ,1.20 ,"41,866,308 "
1 ,17.00 ,1.00 ,118800.00 ,15.00 ,1.20 ,"36,352,800 "
1 ,13.00 ,1.00 ,116160.00 ,15.00 ,1.20 ,"27,181,440 "
1 ,12.00 ,1.00 ,122440.00 ,15.00 ,1.20 ,"26,447,040 "
1 ,13.00 ,1.00 ,141013.00 ,15.00 ,1.20 ,"32,997,042 "
1 ,18.00 ,1.00 ,126720.00 ,15.00 ,1.20 ,"41,057,280 "
1 ,18.00 ,1.00 ,131565.00 ,15.00 ,1.20 ,"42,627,060 "
1 ,12.00 ,1.00 ,147216.00 ,15.00 ,1.20 ,"31,798,656 "
1 ,14.00 ,1.00 ,126840.00 ,15.00 ,1.20 ,"31,963,680 "
1 ,15.00 ,1.00 ,137592.00 ,15.00 ,1.20 ,"37,149,840 "
1 ,12.00 ,1.00 ,120267.00 ,15.00 ,1.20 ,"25,977,672 "
1 ,19.00 ,1.00 ,122200.00 ,15.00 ,1.20 ,"41,792,400 "
1 ,12.00 ,1.00 ,120660.00 ,15.00 ,1.20 ,"26,062,560 "
1 ,17.00 ,1.00 ,128920.00 ,15.00 ,1.20 ,"39,449,520 "
1 ,14.00 ,1.00 ,129168.00 ,15.00 ,1.20 ,"32,550,336 "
1 ,20.00 ,1.00 ,128604.00 ,15.00 ,1.20 ,"46,297,440 "
1 ,18.00 ,1.00 ,124530.00 ,15.00 ,1.20 ,"40,347,720 "
1 ,18.00 ,1.00 ,120758.00 ,15.00 ,1.20 ,"39,125,592 "
1 ,15.00 ,1.00 ,124656.00 ,15.00 ,1.20 ,"33,657,120 "
1 ,15.00 ,1.00 ,150240.00 ,15.00 ,1.20 ,"40,564,800 "
1 ,14.00 ,1.00 ,137632.00 ,15.00 ,1.20 ,"34,683,264 "
